host_ID,final_id,link,type,host_species,village,grid,season
2427,NA,0,Protozoa,Rattus rattus,Mandena,flooded_rice,2
2431,NA,0,Protozoa,Suncus murinus,Mandena,flooded_rice,2
2434,NA,0,Protozoa,Rattus rattus,Mandena,flooded_rice,2
2437,NA,0,Protozoa,Rattus rattus,Mandena,flooded_rice,2
2446,NA,0,Protozoa,Suncus murinus,Mandena,agroforest,2
2447,NA,0,Protozoa,Suncus murinus,Mandena,agroforest,2
2450,NA,0,Protozoa,Suncus murinus,Mandena,village,2
2453,NA,0,Protozoa,Rattus rattus,Mandena,village,2
2456,NA,0,Protozoa,Rattus rattus,Mandena,village,2
2457,NA,0,Protozoa,Rattus rattus,Mandena,village,2
2458,NA,0,Protozoa,Rattus rattus,Mandena,village,2
2459,NA,0,Protozoa,Rattus rattus,Mandena,village,2
2465,NA,0,Protozoa,Suncus etruscus,Mandena,agroforest,2
2471,NA,0,Protozoa,Rattus rattus,Mandena,village,2
2474,NA,0,Protozoa,Rattus rattus,Mandena,agroforest,2
2482,NA,0,Protozoa,Suncus murinus,Mandena,agroforest,2
2483,NA,0,Protozoa,Suncus murinus,Mandena,agroforest,2
2488,NA,0,Protozoa,Suncus murinus,Mandena,village,2
2489,NA,0,Protozoa,Suncus murinus,Mandena,village,2
2490,NA,0,Protozoa,Rattus rattus,Mandena,village,2
2495,NA,0,Protozoa,Rattus rattus,Mandena,agroforest,2
2497,NA,0,Protozoa,Microgale brevicaudata,Mandena,brushy_regrowth,3
2498,NA,0,Protozoa,Microgale brevicaudata,Mandena,brushy_regrowth,3
2505,NA,0,Protozoa,Rattus rattus,Mandena,brushy_regrowth,3
2507,NA,0,Protozoa,Rattus rattus,Mandena,brushy_regrowth,3
2512,NA,0,Protozoa,Rattus rattus,Mandena,brushy_regrowth,3
2518,NA,0,Protozoa,Rattus rattus,Mandena,brushy_regrowth,3
2519,NA,0,Protozoa,Mus musculus,Mandena,brushy_regrowth,3
2520,NA,0,Protozoa,Mus musculus,Mandena,brushy_regrowth,3
2522,NA,0,Protozoa,Rattus rattus,Mandena,brushy_regrowth,3
2529,NA,0,Protozoa,Microgale brevicaudata,Mandena,brushy_regrowth,3
2531,NA,0,Protozoa,Mus musculus,Mandena,brushy_regrowth,3
2534,NA,0,Protozoa,Mus musculus,Mandena,brushy_regrowth,3
2541,NA,0,Protozoa,Rattus rattus,Mandena,brushy_regrowth,3
2544,NA,0,Protozoa,Microgale brevicaudata,Mandena,agriculture,3
2545,NA,0,Protozoa,Mus musculus,Mandena,agriculture,3
2546,NA,0,Protozoa,Mus musculus,Mandena,agriculture,3
2547,NA,0,Protozoa,Mus musculus,Mandena,agriculture,3
2556,NA,0,Protozoa,Rattus rattus,Mandena,agriculture,3
2560,NA,0,Protozoa,Suncus murinus,Mandena,agriculture,3
2561,NA,0,Protozoa,Mus musculus,Mandena,agriculture,3
2569,NA,0,Protozoa,Rattus rattus,Mandena,agriculture,3
2576,NA,0,Protozoa,Mus musculus,Mandena,agriculture,3
2577,NA,0,Protozoa,Rattus rattus,Mandena,agriculture,3
2578,NA,0,Protozoa,Microgale brevicaudata,Mandena,agriculture,3
2579,NA,0,Protozoa,Microgale brevicaudata,Mandena,agriculture,3
2580,NA,0,Protozoa,Mus musculus,Mandena,agriculture,3
2588,NA,0,Protozoa,Rattus rattus,Mandena,agriculture,3
2590,NA,0,Protozoa,Microgale brevicaudata,Mandena,agriculture,3
2596,NA,0,Protozoa,Rattus rattus,Mandena,flooded_rice,3
2602,NA,0,Protozoa,Rattus rattus,Mandena,flooded_rice,3
2629,NA,0,Protozoa,Mus musculus,Mandena,flooded_rice,3
2635,NA,0,Protozoa,Microgale brevicaudata,Mandena,flooded_rice,3
2636,NA,0,Protozoa,Setifer setosus,Mandena,flooded_rice,3
2639,NA,0,Protozoa,Mus musculus,Mandena,flooded_rice,3
2642,NA,0,Protozoa,Rattus rattus,Mandena,flooded_rice,3
2648,NA,0,Protozoa,Mus musculus,Mandena,flooded_rice,3
2650,NA,0,Protozoa,Rattus rattus,Mandena,secondary_forest,3
2659,NA,0,Protozoa,Rattus rattus,Mandena,secondary_forest,3
2662,NA,0,Protozoa,Rattus rattus,Mandena,secondary_forest,3
2666,NA,0,Protozoa,Rattus rattus,Mandena,secondary_forest,3
2667,NA,0,Protozoa,Rattus rattus,Mandena,secondary_forest,3
2668,NA,0,Protozoa,Rattus rattus,Mandena,secondary_forest,3
2669,NA,0,Protozoa,Suncus etruscus,Mandena,secondary_forest,3
2670,NA,0,Protozoa,Rattus rattus,Mandena,secondary_forest,3
2671,NA,0,Protozoa,Rattus rattus,Mandena,secondary_forest,3
2673,NA,0,Protozoa,Rattus rattus,Mandena,secondary_forest,3
2676,NA,0,Protozoa,Rattus rattus,Mandena,secondary_forest,3
2681,NA,0,Protozoa,Microgale brevicaudata,Mandena,semi-intact_forest,3
2683,NA,0,Protozoa,Rattus rattus,Mandena,semi-intact_forest,3
2684,NA,0,Protozoa,Rattus rattus,Mandena,semi-intact_forest,3
2685,NA,0,Protozoa,Rattus rattus,Mandena,semi-intact_forest,3
2691,NA,0,Protozoa,Rattus rattus,Mandena,semi-intact_forest,3
2694,NA,0,Protozoa,Rattus rattus,Mandena,agroforest,3
2695,NA,0,Protozoa,Rattus rattus,Mandena,agroforest,3
2697,NA,0,Protozoa,Mus musculus,Mandena,agroforest,3
2713,NA,0,Protozoa,Setifer setosus,Mandena,agroforest,3
2715,NA,0,Protozoa,Suncus murinus,Mandena,agroforest,3
2724,NA,0,Protozoa,Rattus rattus,Mandena,agroforest,3
2727,NA,0,Protozoa,Microgale brevicaudata,Mandena,agroforest,3
2729,NA,0,Protozoa,Microgale brevicaudata,Mandena,agroforest,3
2730,NA,0,Protozoa,Suncus murinus,Mandena,agroforest,3
2731,NA,0,Protozoa,Suncus murinus,Mandena,agroforest,3
2732,NA,0,Protozoa,Mus musculus,Mandena,agroforest,3
2733,NA,0,Protozoa,Rattus rattus,Mandena,agroforest,3
2734,NA,0,Protozoa,Suncus murinus,Mandena,agroforest,3
2735,NA,0,Protozoa,Mus musculus,Mandena,agroforest,3
2746,NA,0,Protozoa,Rattus rattus,Mandena,agroforest,3
2750,NA,0,Protozoa,Suncus etruscus,Mandena,agroforest,3
2760,NA,0,Protozoa,Microgale cf. prolixacaudata,Mandena,agroforest,3
2763,NA,0,Protozoa,Suncus murinus,Mandena,village,3
2772,NA,0,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2775,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,1
2776,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,1
2780,NA,0,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2783,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,1
2785,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,1
2797,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,1
2802,NA,0,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2803,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,1
2804,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,1
2805,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,1
2806,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,1
2808,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,1
2809,NA,0,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2812,NA,0,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,1
2815,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,1
2816,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,1
2818,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,1
2819,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2820,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2823,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,1
2826,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2834,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,1
2836,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2842,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,1
2846,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2849,NA,0,Protozoa,Tenrec ecaudatus,Sarahandrano,agriculture,1
2852,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2855,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2856,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2857,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2858,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,1
2859,NA,0,Protozoa,Suncus murinus,Sarahandrano,agriculture,1
2861,NA,0,Protozoa,Suncus murinus,Sarahandrano,agriculture,1
2862,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2867,NA,0,Protozoa,Suncus murinus,Sarahandrano,agriculture,1
2869,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,1
2873,NA,0,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,1
2876,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,1
2881,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,1
2882,NA,0,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,1
2884,NA,0,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,1
2886,NA,0,Protozoa,Eliurus cf. tanala,Sarahandrano,secondary_forest,1
2887,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,1
2889,NA,0,Protozoa,Setifer setosus,Sarahandrano,secondary_forest,1
2892,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,1
2895,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,1
2900,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,1
2901,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,1
2902,NA,0,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,1
2908,NA,0,Protozoa,Eliurus cf. webbi,Sarahandrano,secondary_forest,1
2911,NA,0,Protozoa,Setifer setosus,Sarahandrano,semi-intact_forest,1
2913,NA,0,Protozoa,Microgale cf. talazaci,Sarahandrano,semi-intact_forest,1
2914,NA,0,Protozoa,Eliurus cf. webbi,Sarahandrano,semi-intact_forest,1
2918,NA,0,Protozoa,Suncus murinus,Sarahandrano,agroforest,1
2920,NA,0,Protozoa,Microgale cf. prolixacaudata,Sarahandrano,agroforest,1
2924,NA,0,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2931,NA,0,Protozoa,Suncus murinus,Sarahandrano,agroforest,1
2945,NA,0,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2948,NA,0,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2949,NA,0,Protozoa,Suncus murinus,Sarahandrano,agroforest,1
2950,NA,0,Protozoa,Rattus rattus,Sarahandrano,agroforest,1
2951,NA,0,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,1
2952,NA,0,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,1
2953,NA,0,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,1
2956,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,1
2961,NA,0,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,1
2962,NA,0,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,1
2964,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,1
2966,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,1
2967,NA,0,Protozoa,Mus musculus,Sarahandrano,village,1
2968,NA,0,Protozoa,Mus musculus,Sarahandrano,village,1
2969,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,1
2971,NA,0,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,1
2972,NA,0,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,1
2973,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,1
2977,NA,0,Protozoa,Rattus rattus,Sarahandrano,village,1
2981,NA,0,Protozoa,Rattus rattus,Sarahandrano,village,1
2982,NA,0,Protozoa,Rattus rattus,Sarahandrano,village,1
2983,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,1
2985,NA,0,Protozoa,Microgale prolixacaudata,Sarahandrano,brushy_regrowth,2
2986,NA,0,Protozoa,Microgale prolixacaudata,Sarahandrano,brushy_regrowth,2
2987,NA,0,Protozoa,Microgale prolixacaudata,Sarahandrano,brushy_regrowth,2
2990,NA,0,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,2
2992,NA,0,Protozoa,Setifer setosus,Sarahandrano,brushy_regrowth,2
2994,NA,0,Protozoa,Microgale prolixacaudata,Sarahandrano,brushy_regrowth,2
2995,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,2
2997,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,2
2998,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,2
3003,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,2
3006,NA,0,Protozoa,Suncus murinus,Sarahandrano,brushy_regrowth,2
3007,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,2
3009,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,2
3010,NA,0,Protozoa,Suncus murinus,Sarahandrano,brushy_regrowth,2
3012,NA,0,Protozoa,Microgale prolixacaudata,Sarahandrano,brushy_regrowth,2
3013,NA,0,Protozoa,Microgale prolixacaudata,Sarahandrano,brushy_regrowth,2
3015,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,2
3017,NA,0,Protozoa,Suncus etruscus,Sarahandrano,agroforest,2
3019,NA,0,Protozoa,Suncus murinus,Sarahandrano,agroforest,2
3022,NA,0,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3025,NA,0,Protozoa,Suncus murinus,Sarahandrano,agroforest,2
3026,NA,0,Protozoa,Suncus murinus,Sarahandrano,agroforest,2
3027,NA,0,Protozoa,Suncus murinus,Sarahandrano,agroforest,2
3028,NA,0,Protozoa,Mus musculus,Sarahandrano,agroforest,2
3033,NA,0,Protozoa,Suncus murinus,Sarahandrano,agroforest,2
3034,NA,0,Protozoa,Suncus murinus,Sarahandrano,agroforest,2
3036,NA,0,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3037,NA,0,Protozoa,Rattus rattus,Sarahandrano,agroforest,2
3045,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,2
3046,NA,0,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,2
3047,NA,0,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,2
3048,NA,0,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,2
3051,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,2
3052,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,2
3053,NA,0,Protozoa,Nesogale talazaci,Sarahandrano,secondary_forest,2
3057,NA,0,Protozoa,Suncus murinus,Sarahandrano,secondary_forest,2
3058,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,2
3059,NA,0,Protozoa,Setifer setosus,Sarahandrano,secondary_forest,2
3061,NA,0,Protozoa,Microgale brevicaudata,Sarahandrano,secondary_forest,2
3062,NA,0,Protozoa,Setifer setosus,Sarahandrano,secondary_forest,2
3078,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,2
3079,NA,0,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,2
3080,NA,0,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,2
3082,NA,0,Protozoa,Mus musculus,Sarahandrano,village,2
3083,NA,0,Protozoa,Mus musculus,Sarahandrano,village,2
3084,NA,0,Protozoa,Mus musculus,Sarahandrano,village,2
3088,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,2
3090,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,2
3091,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,2
3092,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,2
3093,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,2
3094,NA,0,Protozoa,Rattus rattus,Sarahandrano,flooded_rice,2
3095,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,2
3097,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,2
3098,NA,0,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,2
3103,NA,0,Protozoa,Mus musculus,Sarahandrano,village,2
3105,NA,0,Protozoa,Rattus rattus,Sarahandrano,village,2
3106,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,2
3108,NA,0,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,2
3110,NA,0,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,2
3111,NA,0,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,2
3113,NA,0,Protozoa,Mus musculus,Sarahandrano,village,2
3115,NA,0,Protozoa,Rattus rattus,Sarahandrano,village,2
3118,NA,0,Protozoa,Rattus rattus,Sarahandrano,flooded_rice,2
3119,NA,0,Protozoa,Rattus rattus,Sarahandrano,village,2
3122,NA,0,Protozoa,Suncus murinus,Sarahandrano,agriculture,2
3123,NA,0,Protozoa,Microgale prolixacaudata,Sarahandrano,agriculture,2
3124,NA,0,Protozoa,Suncus murinus,Sarahandrano,agriculture,2
3125,NA,0,Protozoa,Suncus murinus,Sarahandrano,agriculture,2
3126,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,2
3127,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,2
3128,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,2
3129,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,2
3131,NA,0,Protozoa,Suncus murinus,Sarahandrano,agriculture,2
3132,NA,0,Protozoa,Microgale prolixacaudata,Sarahandrano,agriculture,2
3135,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,2
3138,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,2
3140,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,2
3141,NA,0,Protozoa,Suncus murinus,Sarahandrano,agriculture,2
3142,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,2
3152,NA,0,Protozoa,Suncus murinus,Sarahandrano,agriculture,2
3162,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3164,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3171,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3174,NA,0,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3179,NA,0,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3180,NA,0,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3184,NA,0,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3185,NA,0,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3188,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3190,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3191,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3195,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3199,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3200,NA,0,Protozoa,Microgale prolixacaudata,Sarahandrano,brushy_regrowth,3
3209,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3210,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3217,NA,0,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3220,NA,0,Protozoa,Rattus rattus,Sarahandrano,brushy_regrowth,3
3229,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3235,NA,0,Protozoa,Mus musculus,Sarahandrano,brushy_regrowth,3
3241,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,3
3243,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,3
3254,NA,0,Protozoa,Suncus murinus,Sarahandrano,agriculture,3
3257,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,3
3258,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,3
3264,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,3
3265,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,3
3267,NA,0,Protozoa,Suncus murinus,Sarahandrano,agriculture,3
3275,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,3
3276,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,3
3278,NA,0,Protozoa,Suncus murinus,Sarahandrano,agriculture,3
3282,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,3
3286,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,3
3291,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,3
3292,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,3
3293,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,3
3294,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,3
3299,NA,0,Protozoa,Rattus rattus,Sarahandrano,agriculture,3
3303,NA,0,Protozoa,Suncus murinus,Sarahandrano,agriculture,3
3304,NA,0,Protozoa,Suncus murinus,Sarahandrano,agriculture,3
3307,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,3
3308,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,3
3309,NA,0,Protozoa,Mus musculus,Sarahandrano,agriculture,3
3316,NA,0,Protozoa,Nesogale talazaci,Sarahandrano,secondary_forest,3
3319,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,3
3330,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,3
3347,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,3
3351,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,3
3352,NA,0,Protozoa,Suncus murinus,Sarahandrano,secondary_forest,3
3357,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,3
3358,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,3
3360,NA,0,Protozoa,Rattus rattus,Sarahandrano,secondary_forest,3
3363,NA,0,Protozoa,Nesogale talazaci,Sarahandrano,semi-intact_forest,3
3367,NA,0,Protozoa,Nesogale talazaci,Sarahandrano,semi-intact_forest,3
3370,NA,0,Protozoa,Mus musculus,Sarahandrano,agroforest,3
3371,NA,0,Protozoa,Mus musculus,Sarahandrano,agroforest,3
3378,NA,0,Protozoa,Rattus rattus,Sarahandrano,agroforest,3
3381,NA,0,Protozoa,Rattus rattus,Sarahandrano,agroforest,3
3382,NA,0,Protozoa,Rattus rattus,Sarahandrano,agroforest,3
3386,NA,0,Protozoa,Rattus rattus,Sarahandrano,agroforest,3
3388,NA,0,Protozoa,Mus musculus,Sarahandrano,agroforest,3
3389,NA,0,Protozoa,Mus musculus,Sarahandrano,agroforest,3
3401,NA,0,Protozoa,Mus musculus,Sarahandrano,agroforest,3
3402,NA,0,Protozoa,Mus musculus,Sarahandrano,agroforest,3
3404,NA,0,Protozoa,Mus musculus,Sarahandrano,agroforest,3
3405,NA,0,Protozoa,Rattus rattus,Sarahandrano,agroforest,3
3408,NA,0,Protozoa,Rattus rattus,Sarahandrano,agroforest,3
3411,NA,0,Protozoa,Mus musculus,Sarahandrano,agroforest,3
3412,NA,0,Protozoa,Mus musculus,Sarahandrano,agroforest,3
3413,NA,0,Protozoa,Mus musculus,Sarahandrano,agroforest,3
3422,NA,0,Protozoa,Microgale brevicaudata,Sarahandrano,agroforest,3
3423,NA,0,Protozoa,Mus musculus,Sarahandrano,agroforest,3
3425,NA,0,Protozoa,Rattus rattus,Sarahandrano,agroforest,3
3433,NA,0,Protozoa,Rattus rattus,Sarahandrano,agroforest,3
3437,NA,0,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,3
3439,NA,0,Protozoa,Rattus rattus,Sarahandrano,village,3
3440,NA,0,Protozoa,Mus musculus,Sarahandrano,village,3
3444,NA,0,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,3
3461,NA,0,Protozoa,Rattus rattus,Sarahandrano,village,3
3462,NA,0,Protozoa,Mus musculus,Sarahandrano,village,3
3465,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,3
3473,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,3
3474,NA,0,Protozoa,Mus musculus,Sarahandrano,flooded_rice,3
3476,NA,0,Protozoa,Suncus murinus,Sarahandrano,flooded_rice,3
3477,NA,0,Protozoa,Rattus rattus,Sarahandrano,village,3
3480,NA,0,Protozoa,Rattus rattus,Sarahandrano,village,3
3485,NA,0,Protozoa,Mus musculus,Sarahandrano,village,3
3486,NA,0,Protozoa,Mus musculus,Sarahandrano,village,3
3489,NA,0,Protozoa,Rattus rattus,Sarahandrano,village,3
3492,NA,0,Protozoa,Microgale brevicaudata,Andatsakala,brushy_regrowth,1
3495,NA,0,Protozoa,Microgale prolixacaudata,Andatsakala,brushy_regrowth,1
3496,NA,0,Protozoa,Mus musculus,Andatsakala,brushy_regrowth,1
3497,NA,0,Protozoa,Mus musculus,Andatsakala,brushy_regrowth,1
3498,NA,0,Protozoa,Mus musculus,Andatsakala,brushy_regrowth,1
3499,NA,0,Protozoa,Rattus rattus,Andatsakala,brushy_regrowth,1
3500,NA,0,Protozoa,Rattus rattus,Andatsakala,brushy_regrowth,1
3503,NA,0,Protozoa,Rattus rattus,Andatsakala,brushy_regrowth,1
3505,NA,0,Protozoa,Mus musculus,Andatsakala,brushy_regrowth,1
3506,NA,0,Protozoa,Mus musculus,Andatsakala,brushy_regrowth,1
3507,NA,0,Protozoa,Mus musculus,Andatsakala,brushy_regrowth,1
3508,NA,0,Protozoa,Mus musculus,Andatsakala,brushy_regrowth,1
3509,NA,0,Protozoa,Rattus rattus,Andatsakala,brushy_regrowth,1
3511,NA,0,Protozoa,Mus musculus,Andatsakala,brushy_regrowth,1
3513,NA,0,Protozoa,Mus musculus,Andatsakala,brushy_regrowth,1
3514,NA,0,Protozoa,Mus musculus,Andatsakala,brushy_regrowth,1
3516,NA,0,Protozoa,Rattus rattus,Andatsakala,brushy_regrowth,1
3517,NA,0,Protozoa,Microgale brevicaudata,Andatsakala,brushy_regrowth,1
3518,NA,0,Protozoa,Mus musculus,Andatsakala,brushy_regrowth,1
3519,NA,0,Protozoa,Mus musculus,Andatsakala,brushy_regrowth,1
3524,NA,0,Protozoa,Suncus murinus,Andatsakala,brushy_regrowth,1
3525,NA,0,Protozoa,Mus musculus,Andatsakala,brushy_regrowth,1
3527,NA,0,Protozoa,Rattus rattus,Andatsakala,brushy_regrowth,1
3530,NA,0,Protozoa,Microgale brevicaudata,Andatsakala,agriculture,1
3532,NA,0,Protozoa,Microgale parvula,Andatsakala,agriculture,1
3534,NA,0,Protozoa,Rattus rattus,Andatsakala,agriculture,1
3535,NA,0,Protozoa,Rattus rattus,Andatsakala,agriculture,1
3542,NA,0,Protozoa,Suncus etruscus,Andatsakala,agriculture,1
3544,NA,0,Protozoa,Suncus etruscus,Andatsakala,agriculture,1
3548,NA,0,Protozoa,Rattus rattus,Andatsakala,secondary_forest,1
